"Timestamp","Actor","Behavior","Recipient","Location","Observer","Comment"
"8/31/2015 16:57:01","Start","Start","Start","Start","WL",""
"8/31/2015 17:39:40","11","Fighting, Chasing","4","UR","WL",""
"8/31/2015 17:39:50","11","Fighting, Chasing","9","UL","WL",""
"8/31/2015 17:39:59","11","Fighting, Chasing","7","MR","WL",""
"8/31/2015 17:41:45","9","Fighting","4","LL","WL",""
"8/31/2015 17:43:51","11","Fighting, Chasing","4","UR","WL",""
"8/31/2015 17:44:15","11","Fighting, Chasing, Subordinate","12","UL","WL",""
"8/31/2015 17:44:25","11","Fighting, Chasing","9","MR","WL",""
"8/31/2015 17:58:54","Start","Start","Start","Start","WL",""
"8/31/2015 18:01:27","2","Fighting, Chasing","3","NB3","WL",""
"8/31/2015 18:04:04","2","Induce-flee","3","UL","WL",""
"8/31/2015 18:04:14","2","Fighting, Chasing","1","UL","WL",""
"8/31/2015 18:04:36","2","Fighting, Chasing, Subordinate","3","UL","WL",""
"8/31/2015 18:12:31","2","Chasing","10","UL","WL",""
"8/31/2015 18:12:49","2","Fighting, Chasing","3","UR","WL",""
"8/31/2015 18:13:38","2","Chasing","4","ML","WL",""
"8/31/2015 18:14:10","2","Chasing","7","MR","WL",""
"8/31/2015 18:16:44","2","Fighting, Chasing","4","UL","WL",""
"8/31/2015 18:20:31","2","Fighting","10","UL","WL",""
"8/31/2015 18:22:47","2","Fighting","3, 4","UL","WL",""
"8/31/2015 18:24:51","2","Fighting, Chasing","4","NB3","WL",""
"8/31/2015 18:31:44","2","Fighting, Chasing","3, 4","UL","WL",""
"8/31/2015 18:32:32","2","Fighting, Chasing, Subordinate","3","UR","WL",""
"8/31/2015 18:34:56","2","Fighting, Chasing","12","MR","WL",""
"8/31/2015 18:35:29","2","Fighting","3","NB3","WL",""
"8/31/2015 18:37:23","2","Induce-flee","4","UR","WL",""
"8/31/2015 18:37:37","2","Fighting, Chasing","1","UL","WL",""
"8/31/2015 18:42:54","2","Fighting, Chasing","4","UR","WL",""
"8/31/2015 18:48:18","2","Fighting, Chasing","4","UL","WL",""
"8/31/2015 18:48:32","2","Fighting, Chasing","1","UL","WL",""
"8/31/2015 18:51:55","9","Fighting, Chasing","3","MR","WL",""
"8/31/2015 18:58:23","11","Chasing","9","UL","WL",""
"8/31/2015 18:59:33","11","Chasing","10","UR","WL",""
"8/31/2015 18:59:42","9","Fighting","4","UL","WL",""
"8/31/2015 19:01:49","9","Fighting, Chasing","4","UR","WL",""
"8/31/2015 19:02:40","9","Fighting, Chasing","12","UL","WL","Petebtrsis"
"8/31/2015 19:03:57","11","Induce-flee","9","MR","WL",""
"8/31/2015 19:05:42","2","Chasing","9","MR","WL",""
"8/31/2015 19:05:50","End","End","End","End","WL",""
"9/1/2015 17:01:18","Start","Start","Start","Start","BN",""
"9/1/2015 17:08:29","11","Fighting","10","UL","BN",""
"9/1/2015 17:08:41","11","Chasing","5","UL, UR","BN",""
"9/1/2015 17:08:58","11","Fighting","10","UL","BN",""
"9/1/2015 17:12:35","11","Fighting","3","NB4","BN",""
"9/1/2015 17:18:48","2","Fighting","6","UR","BN",""
"9/1/2015 17:18:58","2","Induce-flee","11","UR","BN",""
"9/1/2015 17:36:42","2","Induce-flee","4","UR","BN",""
"9/1/2015 18:00:36","End","End","End","End","BN",""
"9/2/2015 13:00:40","Start","Start","Start","Start","CW",""
"9/2/2015 13:03:56","2","Fighting, Chasing","4","UL, UR","CW",""
"9/2/2015 13:04:05","2","Fighting, Chasing","10","UR, MR","CW",""
"9/2/2015 13:07:18","2","Fighting, Chasing","1","UR, MR","CW",""
"9/2/2015 13:07:30","2","Fighting, Chasing","9","UL, ML, LL","CW",""
"9/2/2015 13:08:00","2","Fighting","7","NB3","CW",""
"9/2/2015 13:09:26","2","Fighting","3","NB1","CW",""
"9/2/2015 13:10:36","2","Fighting","4","NB5","CW",""
"9/2/2015 13:11:09","2","Fighting, Chasing","7","NB4, NB5","CW",""
"9/2/2015 13:15:49","2","Fighting","1","NB3","CW",""
"9/2/2015 13:16:01","2","Fighting, Chasing","4","MR, LR, NB2","CW",""
"9/2/2015 13:20:13","2","Fighting","11","NB2","CW",""
"9/2/2015 13:22:24","8","Fighting","11","NB4","CW",""
"9/2/2015 13:23:20","8","Fighting","4","LR","CW",""
"9/2/2015 13:24:35","11","Chasing","9","LL, NB3","CW",""
"9/2/2015 13:28:42","8","Fighting","1, 6, 11","NB4","CW",""
"9/2/2015 13:35:52","8","Fighting","11","UR","CW",""
"9/2/2015 13:36:28","2","Fighting, Chasing","8","LL, LR","CW",""
"9/2/2015 13:40:00","2","Fighting","4","NB5","CW",""
"9/2/2015 13:42:17","2","Fighting, Chasing","8","MR, LR, NB3","CW",""
"9/2/2015 13:45:23","2","Fighting","9","UR","CW",""
"9/2/2015 13:45:44","2","Fighting","12","NB5","CW",""
"9/2/2015 13:49:36","2","Fighting, Chasing","5","UL, ML, UR, MR","CW",""
"9/2/2015 13:49:47","2","Fighting, Chasing","11","UL, ML, LL","CW",""
"9/2/2015 13:55:57","8","Chasing","7","LL, NB1, NB2, NB4, NB5","CW",""
"9/2/2015 14:00:11","End","End","End","End","CW",""
"9/3/2015 13:00:37","Start","Start","Start","Start","CW",""
"9/3/2015 13:04:37","8","Fighting","6","NB4","CW",""
"9/3/2015 13:06:23","2","Fighting","7","NB3","CW",""
"9/3/2015 13:07:03","2","Fighting","4","UL","CW",""
"9/3/2015 13:08:36","2","Fighting, Chasing","10","UL, ML, MR","CW",""
"9/3/2015 13:09:22","8","Fighting","11","NB3, NB4","CW",""
"9/3/2015 13:09:45","8","Fighting","5","NB4","CW",""
"9/3/2015 13:10:25","2","Fighting","8","NB5","CW",""
"9/3/2015 13:10:43","2","Fighting, Chasing","7","NB3, NB4, NB5","CW",""
"9/3/2015 13:13:37","8","Fighting","4","UR","CW",""
"9/3/2015 13:14:23","2","Fighting, Chasing","4","LL, LR, NB3","CW",""
"9/3/2015 13:25:07","2","Fighting","6, 8","NB5","CW",""
"9/3/2015 13:25:26","2","Fighting","12","NB3","CW",""
"9/3/2015 13:34:42","2","Chasing","6","LR, NB3, NB4","CW",""
"9/3/2015 13:35:07","2","Chasing","9","UR, MR, LR","CW",""
"9/3/2015 13:46:57","2","Fighting","6","NB3","CW",""
"9/3/2015 13:47:36","2","Chasing","10","UR","CW",""
"9/3/2015 13:50:32","2","Fighting, Chasing","10","UL, UR","CW",""
"9/3/2015 13:55:40","2","Chasing","4","UR","CW",""
"9/3/2015 13:58:56","2","Fighting","6","NB3","CW",""
"9/3/2015 14:00:25","End","End","End","End","CW",""
"9/3/2015 15:31:00","Start","Start","Start","Start","WL",""
"9/3/2015 15:35:06","2","Fighting, Chasing","11","NB5","WL",""
"9/3/2015 15:40:03","2","Chasing","8","LR","WL",""
"9/3/2015 15:43:19","2","Fighting, Chasing","1","UL","WL",""
"9/3/2015 15:46:09","2","Induce-flee","1","MR","WL",""
"9/3/2015 15:48:03","2","Chasing","10","UL","WL",""
"9/3/2015 15:50:56","8","Fighting, Subordinate","10","NB4","WL",""
"9/3/2015 15:51:19","8","Fighting, Subordinate","11","NB4","WL",""
"9/3/2015 15:58:48","2","Chasing","9","NB5","WL",""
"9/3/2015 16:00:18","2","Chasing","10, 11","UL","WL",""
"9/3/2015 16:01:32","2","Fighting","10","NB5","WL",""
"9/3/2015 16:12:23","2","Fighting","1","NB4","WL",""
"9/3/2015 16:26:53","2","Fighting, Chasing","11","UL","WL",""
"9/3/2015 16:30:18","End","End","End","End","WL",""
"9/4/2015 16:30:12","Start","Start","Start","Start","WL",""
"9/4/2015 16:36:55","2","Fighting","12","NB3","WL",""
"9/4/2015 16:41:15","2","Fighting","7","NB5","WL",""
"9/4/2015 16:44:31","2","Fighting, Chasing","9","UR","WL",""
"9/4/2015 16:47:14","2","Fighting","1","NB3","WL",""
"9/4/2015 16:53:44","2","Chasing","6, 9","UL","WL","6 has a major scar on his butt"
"9/4/2015 17:13:21","2","Induce-flee","6","UL","WL",""
"9/4/2015 17:13:30","2","Chasing","10","UR","WL",""
"9/4/2015 17:13:38","2","Chasing","7","UL","WL",""
"9/4/2015 17:17:37","2","Fighting","6","NB4","WL",""
"9/4/2015 17:18:27","2","Fighting, Chasing","3","NB5","WL",""
"9/4/2015 17:21:23","2","Chasing","11","LR","WL",""
"9/4/2015 17:21:40","2","Fighting, Chasing","11","UL","WL",""
"9/4/2015 17:23:35","8","Subordinate","1","NB4","WL",""
"9/4/2015 17:24:19","2","Fighting, Chasing","1","UL","WL",""
"9/4/2015 17:27:14","2","Subordinate","3","UL","WL",""
"9/4/2015 17:27:22","2","Chasing","8","UL","WL",""
"9/4/2015 17:28:32","2","Induce-flee","8","UL","WL",""
"9/4/2015 17:29:16","2","Induce-flee","3","UR","WL",""
"9/4/2015 17:29:30","2","Chasing","7","UL","WL",""
"9/4/2015 17:29:45","End","End","End","End","WL",""
"9/5/2015 12:02:45","Start","Start","Start","Start","TN",""
"9/5/2015 12:06:32","2","Fighting","4","MR","TN",""
"9/5/2015 12:06:42","2","Chasing","8","UL, UR","TN",""
"9/5/2015 12:10:20","2","Induce-flee","10","UR, MR","TN",""
"9/5/2015 12:13:09","2","Chasing","10","MR","TN",""
"9/5/2015 12:21:15","2","Fighting, Chasing","10","UL, UR","TN",""
"9/5/2015 12:24:47","2","Chasing","10","UL, UR","TN",""
"9/5/2015 12:26:59","2","Fighting","7","UR","TN",""
"9/5/2015 12:35:56","2","Fighting, Chasing","7","UR, MR, LR","TN",""
"9/5/2015 12:38:07","2","Chasing","6","NB1, NB4, NB5","TN",""
"9/5/2015 12:42:12","2","Fighting","7","UR, MR","TN",""
"9/5/2015 12:48:18","2","Chasing","4","UL, UR","TN",""
"9/5/2015 12:51:21","2","Fighting","4","NB4","TN",""
"9/5/2015 12:59:28","End","End","End","End","TN",""
"9/5/2015 15:00:44","Start","Start","Start","Start","BN",""
"9/5/2015 15:02:37","5","Fighting","10","NB4","BN",""
"9/5/2015 15:04:59","2","Fighting","4","UL","BN","9 was fighting right before but 2 showed up before I could ID the recipient"
"9/5/2015 15:05:24","2","Fighting","4","UL","BN",""
"9/5/2015 15:09:15","2","Fighting","1","MR","BN",""
"9/5/2015 15:10:06","2","Fighting","4","NB5","BN",""
"9/5/2015 15:16:54","2","Chasing","5","UL","BN",""
"9/5/2015 15:24:02","2","Fighting","6","NB5","BN",""
"9/5/2015 15:26:39","2","Fighting","6","NB3","BN",""
"9/5/2015 15:51:10","2","Chasing","3","UL, UR","BN",""
"9/5/2015 15:53:35","2","Fighting","6","NB4, NB5","BN",""
"9/5/2015 16:00:35","End","End","End","End","BN",""
"9/6/2015 12:00:34","Start","Start","Start","Start","CW",""
"9/6/2015 12:03:14","8","Chasing","1","UL, UR","CW",""
"9/6/2015 12:04:27","8","Chasing","3","UL, UR","CW",""
"9/6/2015 12:06:08","8","Fighting","3, 4","NB4","CW",""
"9/6/2015 12:07:38","8","Fighting","6","NB4","CW",""
"9/6/2015 12:08:05","8","Fighting","12","NB4","CW",""
"9/6/2015 12:09:01","8","Fighting","4","NB3","CW",""
"9/6/2015 12:09:39","2","Fighting, Chasing","3","UL, UR","CW",""
"9/6/2015 12:13:07","2","Fighting","1","NB3","CW",""
"9/6/2015 12:15:47","2","Fighting, Chasing","4","UL, ML, UR","CW",""
"9/6/2015 12:17:14","2","Chasing","1","UR, MR, LR, NB3","CW",""
"9/6/2015 12:19:35","2","Fighting","4","LL","CW",""
"9/6/2015 12:21:35","2","Chasing","4","LL, MR, LR","CW",""
"9/6/2015 12:23:29","2","Chasing","1","ML, MR, LR, NB3, NB4","CW",""
"9/6/2015 12:26:24","2","Chasing","4","UL, UR","CW",""
"9/6/2015 12:27:04","2","Fighting","4","UL","CW",""
"9/6/2015 12:28:19","2","Fighting, Chasing","12","NB4, NB5","CW",""
"9/6/2015 12:30:47","2","Fighting, Chasing","7","LR, NB3","CW",""
"9/6/2015 12:32:16","2","Fighting, Chasing","9","UL, ML","CW",""
"9/6/2015 12:33:22","2","Fighting, Chasing","1","UL, UR","CW",""
"9/6/2015 12:34:33","11","Fighting, Chasing","5","NB3, NB4","CW",""
"9/6/2015 12:35:29","8","Fighting","4","NB4","CW",""
"9/6/2015 12:35:38","2","Fighting","11","NB3","CW",""
"9/6/2015 12:36:09","2","Fighting","11","NB4","CW","Separate from previous"
"9/6/2015 12:36:42","2","Fighting","9","NB5","CW",""
"9/6/2015 12:38:55","2","Fighting, Chasing","4","UR, MR, LR","CW",""
"9/6/2015 12:40:28","2","Fighting","1","LR","CW",""
"9/6/2015 12:41:17","2","Fighting","10","NB3","CW",""
"9/6/2015 12:52:24","2","Fighting","9","NB3","CW",""
"9/6/2015 12:58:26","2","Chasing","9","LL, LR","CW",""
"9/6/2015 13:01:48","8","Chasing","11","NB3, NB4","CW",""
"9/6/2015 13:05:52","2","Chasing","5","LL, LR","CW",""
"9/6/2015 13:07:10","2","Fighting","7","NB5","CW",""
"9/6/2015 13:11:25","2","Chasing","1","LR, NB3","CW",""
"9/6/2015 13:12:25","2","Chasing","7","UR, MR, LR, NB3","CW",""
"9/6/2015 13:12:48","2","Chasing","7","ML, MR","CW",""
"9/6/2015 13:15:23","2","Chasing","5","UR, MR, LR, NB3","CW",""
"9/6/2015 13:21:35","2","Chasing","8","NB3, NB4","CW",""
"9/6/2015 13:26:14","2","Fighting","5","UL, ML, LL","CW",""
"9/6/2015 13:27:24","2","Fighting","1","UL","CW",""
"9/6/2015 13:28:15","8","Fighting","12","NB5","CW",""
"9/6/2015 13:30:39","2","Fighting","12","NB1, NB4, NB5","CW",""
"9/6/2015 13:31:50","8","Fighting","12","NB5","CW",""
"9/6/2015 13:32:14","2","Fighting","12","NB3","CW",""
"9/6/2015 13:33:36","8","Fighting","4","NB3","CW",""
"9/6/2015 13:35:03","2","Fighting","8","NB3","CW",""
"9/6/2015 13:35:36","2","Fighting","4","LR","CW",""
"9/6/2015 13:36:01","2","Chasing","1","UL, UR","CW",""
"9/6/2015 13:36:51","8","Fighting","1","NB5","CW",""
"9/6/2015 13:46:00","8","Fighting","3","NB4","CW",""
"9/6/2015 13:47:54","2","Fighting","12","NB3","CW",""
"9/6/2015 13:50:52","8","Fighting","4","NB5","CW",""
"9/6/2015 13:51:32","2","Fighting, Chasing","5","LR, NB3, NB4","CW",""
"9/6/2015 13:52:13","2","Fighting","12","LR","CW",""
"9/6/2015 13:52:42","2","Fighting","5","NB4, NB5","CW",""
"9/6/2015 13:54:25","2","Fighting, Chasing","8","MR, LR, NB3, NB4","CW",""
"9/6/2015 13:58:14","2","Fighting","7","NB3","CW",""
"9/6/2015 13:58:23","8","Fighting","10","NB4","CW",""
"9/6/2015 14:00:27","End","End","End","End","CW",""
"9/6/2015 18:29:49","Start","Start","Start","Start","BN",""
"9/6/2015 18:31:08","11","Fighting","6","UL","BN",""
"9/6/2015 18:32:32","11","Fighting","9","UL","BN",""
"9/6/2015 18:32:42","9","Fighting","1","UL","BN",""
"9/6/2015 18:33:33","11","Subordinate","4","UL","BN",""
"9/6/2015 18:36:30","11","Fighting","12","UL","BN",""
"9/6/2015 18:37:41","11","Induce-flee","9","LL, LR","BN",""
"9/6/2015 18:38:34","11","Fighting","5, 10","UL","BN",""
"9/6/2015 18:38:57","11","Chasing","5","UR","BN",""
"9/6/2015 18:40:11","11","Fighting","10","UR","BN",""
"9/6/2015 18:40:21","11","Fighting","9","UL","BN",""
"9/6/2015 18:43:10","11","Fighting","10","LR","BN",""
"9/6/2015 18:44:18","11","Fighting","9","LR","BN",""
"9/6/2015 18:46:08","11","Fighting","12","MR, LR","BN",""
"9/6/2015 18:47:48","11","Chasing, Subordinate","4","UL","BN",""
"9/6/2015 18:47:58","11","Fighting","5","UL","BN",""
"9/6/2015 18:49:15","5, 7","Fighting","5, 7","NB4","BN",""
"9/6/2015 18:49:28","5, 10","Fighting","5, 10","NB4","BN",""
"9/6/2015 18:52:21","2","Fighting","11","NB4","BN",""
"9/6/2015 18:59:24","2","Chasing, Induce-flee","11","LR","BN","11 ran first but then 2 chased "
"9/6/2015 19:01:08","2","Induce-flee","10","NB3, NB4","BN","10 in tube "
"9/6/2015 19:10:30","2","Chasing","7","UL","BN",""
"9/6/2015 19:11:42","12","Subordinate","7","NB4","BN",""
"9/6/2015 19:19:16","2","Fighting","7","UR","BN",""
"9/6/2015 19:28:44","2","Fighting","10","NB4","BN",""
"9/6/2015 19:30:20","End","End","End","End","BN",""
"9/7/2015 13:02:33","Start","Start","Start","Start","CW",""
"9/7/2015 13:08:10","2","Fighting, Chasing","9","UL, ML, UR, MR","CW",""
"9/7/2015 13:09:15","2","Fighting","5","NB3","CW",""
"9/7/2015 13:34:32","2","Fighting","5","NB1, NB5","CW",""
"9/7/2015 13:45:50","8","Fighting","5","NB4","CW",""
"9/7/2015 13:47:48","2","Fighting","4","NB3, NB4","CW",""
"9/7/2015 13:51:18","2","Fighting, Chasing","4","MR","CW",""
"9/7/2015 13:57:26","2","Fighting","7","UL","CW",""
"9/7/2015 13:57:49","2","Fighting, Chasing","7","LR, NB3","CW",""
"9/7/2015 14:00:06","End","End","End","End","CW",""
"9/7/2015 17:47:58","9","Fighting, Chasing","1","UL","WL",""
"9/7/2015 17:48:30","9","Chasing, Mounting","4","UL","WL",""
"9/7/2015 17:48:48","11","Fighting, Chasing","9","UL","WL",""
"9/7/2015 17:49:21","2","Fighting, Chasing, Subordinate","4","NB5","WL",""
"9/7/2015 17:50:03","2","Fighting, Chasing","11","UL","WL",""
"9/7/2015 17:50:15","2","Fighting, Chasing","4","UL","WL",""
"9/7/2015 17:52:34","2","Induce-flee","4, 11","UR","WL",""
"9/7/2015 18:04:53","4","Fighting","7","UR","WL",""
"9/7/2015 18:08:33","2","Fighting, Chasing, Subordinate","7","NB5","WL",""
"9/7/2015 18:17:22","2","Fighting, Chasing","12","UR","WL",""
"9/7/2015 18:18:51","2","Induce-flee","11","UR","WL",""
"9/7/2015 18:20:59","2","Fighting, Chasing","11","UL","WL",""
"9/7/2015 18:40:00","End","End","End","End","WL",""
"9/8/2015 11:59:12","Start","Start","Start","Start","WL",""
"9/8/2015 12:04:10","2","Fighting, Chasing","8","NB3","WL",""
"9/8/2015 12:16:04","8","Chasing, Subordinate","11","NB5","WL",""
"9/8/2015 12:19:09","2","Chasing","3","NB3","WL",""
"9/8/2015 12:20:05","2","Subordinate","5","NB4","WL",""
"9/8/2015 12:22:04","2","Fighting","9","LR","WL",""
"9/8/2015 12:25:11","2","Fighting","6","NB4","WL",""
"9/8/2015 12:28:49","2","Fighting","5","NB3","WL",""
"9/8/2015 12:29:48","2","Fighting","8","NB5","WL",""
"9/8/2015 12:29:57","2","Fighting","8","NB5","WL",""
"9/8/2015 12:32:51","2","Fighting, Chasing","12","UL","WL",""
"9/8/2015 12:33:06","2","Chasing","7","UL","WL",""
"9/8/2015 12:34:05","2","Fighting, Chasing","1","UR","WL",""
"9/8/2015 12:35:57","8","Chasing, Subordinate","11","NB4","WL",""
"9/8/2015 12:42:06","2","Fighting, Chasing","11","NB5","WL",""
"9/8/2015 12:47:35","8","Fighting, Chasing","4","UL","WL",""
"9/8/2015 12:48:26","8","Fighting, Subordinate","10","NB4","WL",""
"9/8/2015 12:48:57","2","Subordinate","10","NB4","WL",""
"9/8/2015 12:49:09","2","Fighting","7","UR","WL",""
"9/8/2015 12:49:31","2","Induce-flee","4","UR","WL",""
"9/8/2015 12:51:01","2","Fighting","12","LR","WL",""
"9/8/2015 12:54:05","2","Fighting, Chasing","4","NB5","WL",""
"9/8/2015 12:56:08","2","Chasing","4","UR","WL",""
"9/8/2015 12:57:40","2","Fighting, Chasing","9","UL","WL",""
"9/8/2015 12:59:08","2","Fighting","4","NB1","WL",""
"9/8/2015 13:02:15","8","Fighting, Chasing, Subordinate","11","NB5","WL",""
"9/8/2015 13:04:44","2","Fighting, Subordinate","6","NB4","WL","6 has a major scar on his butt"
"9/8/2015 13:06:06","8","Fighting","4, 5, 10","NB4","WL","There were more attacked by 8 but couldn't confirm"
"9/8/2015 13:09:05","2","Fighting","6","UR","WL",""
"9/8/2015 13:09:38","9","Fighting, Subordinate","3","NB3","WL",""
"9/8/2015 13:12:59","2","Fighting","10","NB3","WL",""
"9/8/2015 13:13:14","2","Fighting, Subordinate","12","NB3","WL",""
"9/8/2015 13:15:23","2","Induce-flee","9","UR","WL",""
"9/8/2015 13:16:18","2","Fighting","4","MR","WL",""
"9/8/2015 13:20:02","8","Fighting, Chasing, Subordinate","4","NB5","WL",""
"9/8/2015 13:23:08","2","Fighting","12","NB1","WL",""
"9/8/2015 13:25:13","2","Chasing","9","LL","WL",""
"9/8/2015 13:26:31","2","Fighting, Chasing","5","UL","WL",""
"9/8/2015 13:29:38","2","Subordinate, Induce-flee","4","NB3","WL",""
"9/8/2015 13:36:27","2","Fighting","7","NB3","WL",""
"9/8/2015 13:36:47","2","Fighting, Chasing","4","UR","WL",""
"9/8/2015 13:39:09","2","Chasing","7","UL","WL",""
"9/8/2015 13:45:53","8","Subordinate","9","NB3","WL",""
"9/8/2015 13:54:12","2","Induce-flee","3","NB3","WL",""
"9/8/2015 13:55:38","2","Fighting, Chasing","4","NB3","WL",""
"9/8/2015 13:56:37","2","Fighting, Chasing","1","NB5","WL",""
"9/8/2015 13:58:23","End","End","End","End","WL",""
"8/17/2015 12:02:09","Start","Start","Start","Start","xxx",NA
"9/7/2015 17:45:58","Start","Start","Start","Start","xxx",NA
"8/25/2015 14:58:52","End","End","End","End","xxx",NA
"8/17/2015 14:00:26","End","End","End","End","xxx",NA
"8/31/2015 17:46:25","End","End","End","End","xxx",NA
